RIMNO,CUSTOMER_ID,default_probability,predicted_label
100178,179,0.06551043,0
100104,105,0.054739583,0
100103,104,0.06135521,0
100103,104,0.97201973,1
100102,103,0.9694132,1
100101,102,0.061624546,0
100101,102,0.059685767,0
100104,105,0.054739583,0
100100,101,0.054739583,0
100098,99,0.06334457,0
100097,98,0.06334457,0
100097,98,0.118211,0
100096,97,0.06135521,0
100096,97,0.06135521,0
100095,96,0.058218256,0
100099,100,0.07062446,0
100094,95,0.06385338,0
100105,106,0.059685767,0
100108,109,0.056278966,0
100120,121,0.056527354,0
100119,120,0.9694132,1
100118,119,0.061734766,0
100117,118,0.054739583,0
100116,117,0.056278966,0
100115,116,0.118211,0
100108,109,0.056278966,0
100114,115,0.054739583,0
100112,113,0.06345766,0
100111,112,0.10897689,0
100110,111,0.059685767,0
100110,111,0.9712099,1
100109,110,0.054739583,0
100108,109,0.056278966,0
100113,114,0.06135521,0
100120,121,0.054739583,0
100094,95,0.11518436,0
100092,93,0.06135521,0
100079,80,0.056278966,0
100079,80,0.056278966,0
100078,79,0.06334457,0
100077,78,0.96853036,1
100077,78,0.054739583,0
100076,77,0.06345766,0
100079,80,0.056278966,0
100075,76,0.9712099,1
100074,75,0.06135521,0
100073,74,0.056278966,0
100072,73,0.9694132,1
100071,72,0.056278966,0
100070,71,0.059685767,0
100069,70,0.054739583,0
100075,76,0.059685767,0
100093,94,0.10615823,0
100081,82,0.9694132,1
100083,84,0.056278966,0
100092,93,0.06135521,0
100092,93,0.06135521,0
100091,92,0.9694132,1
100090,91,0.054739583,0
100090,91,0.054739583,0
100090,91,0.96853036,1
100082,83,0.06345766,0
100089,90,0.054739583,0
100087,88,0.06135521,0
100086,87,0.9694132,1
100086,87,0.056278966,0
100085,86,0.9712099,1
100085,86,0.118897706,0
100084,85,0.06135521,0
100088,89,0.054739583,0
100120,121,0.054739583,0
100121,122,0.06135521,0
100122,123,0.056278966,0
100163,164,0.06345766,0
100162,163,0.06135521,0
100162,163,0.06135521,0
100161,162,0.059685767,0
100161,162,0.059685767,0
100161,162,0.059685767,0
100164,165,0.056278966,0
100161,162,0.059685767,0
100157,158,0.97201973,1
100157,158,0.06135521,0
100156,157,0.06135521,0
100155,156,0.06345766,0
100155,156,0.06345766,0
100155,156,0.06345766,0
100160,161,0.06345766,0
100154,155,0.97201973,1
100165,166,0.9694132,1
100166,167,0.06135521,0
100177,178,0.054739583,0
100175,176,0.96853036,1
100174,175,0.054739583,0
100173,174,0.971066,1
100172,173,0.06334457,0
100170,171,0.059685767,0
100165,166,0.0648343,0
100170,171,0.061624546,0
100169,170,0.054739583,0
100169,170,0.056527354,0
100168,169,0.059685767,0
100167,168,0.059685767,0
100166,167,0.06135521,0
100166,167,0.06135521,0
100170,171,0.061624546,0
100153,154,0.971066,1
100153,154,0.06345766,0
100153,154,0.06345766,0
100137,138,0.061734766,0
100136,137,0.056278966,0
100134,135,0.056278966,0
100133,134,0.9694132,1
100133,134,0.056278966,0
100132,133,0.06345766,0
100138,139,0.061734766,0
100132,133,0.971066,1
100127,128,0.06345766,0
100126,127,0.056278966,0
100126,127,0.9694132,1
100125,126,0.06551043,0
100124,125,0.06345766,0
100123,124,0.056278966,0
100131,132,0.9712099,1
100138,139,0.9712099,1
100138,139,0.061734766,0
100139,140,0.06135521,0
100151,152,0.058218256,0
100150,151,0.9712099,1
100149,150,0.96853036,1
100147,148,0.06135521,0
100146,147,0.06603541,0
100145,146,0.06135521,0
100144,145,0.056278966,0
100144,145,0.9694132,1
100143,144,0.056527354,0
100143,144,0.054739583,0
100142,143,0.059685767,0
100142,143,0.059685767,0
100141,142,0.054739583,0
100140,141,0.058218256,0
100139,140,0.97201973,1
100179,180,0.06345766,0
100067,68,0.056278966,0
100296,297,0.059685767,0
100298,299,0.9712099,1
100461,462,0.06345766,0
100460,461,0.97201973,1
100460,461,0.06135521,0
100460,461,0.97201973,1
100458,459,0.059685767,0
100457,458,0.10615823,0
100462,463,0.9694132,1
100455,456,0.060112417,0
100453,454,0.056527354,0
100453,454,0.054739583,0
100452,453,0.059685767,0
100451,452,0.9694132,1
100450,451,0.058218256,0
100449,450,0.9674618,1
100454,455,0.06345766,0
100448,449,0.054739583,0
100464,465,0.06345766,0
100464,465,0.06345766,0
100478,479,0.058218256,0
100477,478,0.054739583,0
100476,477,0.97201973,1
100475,476,0.97201973,1
100473,474,0.056278966,0
100472,473,0.97201973,1
100464,465,0.96913975,1
100471,472,0.96853036,1
100470,471,0.06345766,0
100469,470,0.971066,1
100467,468,0.056278966,0
100467,468,0.056278966,0
100466,467,0.06345766,0
100465,466,0.06334457,0
100470,471,0.06345766,0
100479,480,0.06551043,0
100446,447,0.056278966,0
100444,445,0.056278966,0
100429,430,0.9694132,1
100429,430,0.056278966,0
100428,429,0.96853036,1
100427,428,0.059685767,0
100426,427,0.96853036,1
100426,427,0.056629006,0
100430,431,0.06551043,0
100426,427,0.96853036,1
100424,425,0.056278966,0
100423,424,0.96807927,1
100422,423,0.06135521,0
100421,422,0.06345766,0
100421,422,0.06551043,0
100420,421,0.05811392,0
100426,427,0.056629006,0
100444,445,0.056278966,0
100431,432,0.9694132,1
100433,434,0.97201973,1
100443,444,0.056278966,0
100443,444,0.056278966,0
100442,443,0.06334457,0
100442,443,0.06334457,0
100441,442,0.06135521,0
100440,441,0.058218256,0
100432,433,0.06373559,0
100440,441,0.058218256,0
100438,439,0.056278966,0
100438,439,0.056278966,0
100436,437,0.059685767,0
100436,437,0.059685767,0
100435,436,0.06334457,0
100434,435,0.056278966,0
100439,440,0.97201973,1
100479,480,0.06345766,0
100481,482,0.97201973,1
100482,483,0.06135521,0
100528,529,0.06800121,0
100528,529,0.118211,0
100527,528,0.061734766,0
100527,528,0.061734766,0
100526,527,0.056278966,0
100525,526,0.97201973,1
100529,530,0.06135521,0
100525,526,0.118211,0
100522,523,0.9702295,1
100520,521,0.054739583,0
100520,521,0.056527354,0
100519,520,0.056278966,0
100519,520,0.056278966,0
100518,519,0.96853036,1
100522,523,0.059685767,0
100517,518,0.07031434,0
100530,531,0.06345766,0
100531,532,0.10897689,0
100543,544,0.06345766,0
100542,543,0.058218256,0
100542,543,0.058218256,0
100541,542,0.97201973,1
100540,541,0.061734766,0
100540,541,0.06373559,0
100531,532,0.10897689,0
100539,540,0.06135521,0
100536,537,0.9694132,1
100535,536,0.05811392,0
100534,535,0.056278966,0
100533,534,0.06135521,0
100533,534,0.06135521,0
100533,534,0.97201973,1
100537,538,0.056278966,0
100516,517,0.056527354,0
100515,516,0.05847467,0
100514,515,0.056278966,0
100494,495,0.06345766,0
100493,494,0.061734766,0
100492,493,0.9694132,1
100491,492,0.056278966,0
100490,491,0.061734766,0
100490,491,0.061734766,0
100494,495,0.06345766,0
100489,490,0.06135521,0
100487,488,0.056278966,0
100487,488,0.05811392,0
100486,487,0.05811392,0
100484,485,0.9702295,1
100483,484,0.056278966,0
100483,484,0.9694132,1
100489,490,0.06135521,0
100496,497,0.056278966,0
100497,498,0.058218256,0
100498,499,0.06135521,0
100513,514,0.056278966,0
100513,514,0.056278966,0
100512,513,0.97201973,1
100511,512,0.06334457,0
100511,512,0.97201973,1
100510,511,0.06345766,0
100509,510,0.9694132,1
100506,507,0.06345766,0
100506,507,0.06345766,0
100505,506,0.06345766,0
100504,505,0.056278966,0
100503,504,0.056278966,0
100502,503,0.054739583,0
100501,502,0.06345766,0
100499,500,0.97201973,1
100420,421,0.056278966,0
100297,298,0.05811392,0
100419,420,0.07105702,0
100418,419,0.06135521,0
100351,352,0.9702295,1
100350,351,0.06334457,0
100349,350,0.061734766,0
100348,349,0.054739583,0
100347,348,0.056629006,0
100347,348,0.96853036,1
100352,353,0.10897689,0
100346,347,0.056278966,0
100343,344,0.054739583,0
100343,344,0.056527354,0
100343,344,0.060715333,0
100341,342,0.06135521,0
100340,341,0.9712099,1
100339,340,0.056278966,0
100344,345,0.054739583,0
100338,339,0.97201973,1
100353,354,0.056278966,0
100355,356,0.06135521,0
100365,366,0.122008465,0
100365,366,0.07301983,0
100363,364,0.059685767,0
100362,363,0.118211,0
100362,363,0.118211,0
100361,362,0.056278966,0
100354,355,0.056278966,0
100360,361,0.061624546,0
100358,359,0.061734766,0
100358,359,0.061734766,0
100358,359,0.061734766,0
100357,358,0.056278966,0
100356,357,0.9694132,1
100355,356,0.06135521,0
100359,360,0.056278966,0
100366,367,0.97201973,1
100338,339,0.06135521,0
100336,337,0.9701468,1
100314,315,0.06345766,0
100314,315,0.06345766,0
100313,314,0.054739583,0
100311,312,0.056278966,0
100311,312,0.056278966,0
100309,310,0.06135521,0
100316,317,0.06135521,0
100308,309,0.059685767,0
100306,307,0.9694132,1
100305,306,0.059685767,0
100304,305,0.06135521,0
100302,303,0.06135521,0
100301,302,0.06345766,0
100300,301,0.06135521,0
100307,308,0.054739583,0
100337,338,0.96807927,1
100317,318,0.06345766,0
100319,320,0.061734766,0
100335,336,0.118897706,0
100334,335,0.10897689,0
100333,334,0.0648343,0
100332,333,0.056278966,0
100330,331,0.06345766,0
100327,328,0.06135521,0
100318,319,0.06334457,0
100326,327,0.97201973,1
100324,325,0.06307654,0
100323,324,0.06135521,0
100321,322,0.06334457,0
100321,322,0.06800121,0
100320,321,0.06786965,0
100320,321,0.06551043,0
100325,326,0.06135521,0
100366,367,0.06135521,0
100367,368,0.056278966,0
100368,369,0.061734766,0
100405,406,0.06345766,0
100405,406,0.971066,1
100404,405,0.056278966,0
100404,405,0.056278966,0
100404,405,0.056278966,0
100402,403,0.06345766,0
100406,407,0.06345766,0
100401,402,0.9712099,1
100399,400,0.06135521,0
100399,400,0.06135521,0
100398,399,0.061734766,0
100397,398,0.054739583,0
100396,397,0.058218256,0
100396,397,0.9694132,1
100400,401,0.06345766,0
100396,397,0.058218256,0
100406,407,0.06345766,0
100408,409,0.054739583,0
100417,418,0.118211,0
100416,417,0.971066,1
100415,416,0.056629006,0
100414,415,0.056278966,0
100414,415,0.056278966,0
100413,414,0.059685767,0
100407,408,0.06135521,0
100412,413,0.07062446,0
100412,413,0.118211,0
100411,412,0.118211,0
100410,411,0.96853036,1
100410,411,0.056629006,0
100409,410,0.058218256,0
100408,409,0.054739583,0
100412,413,0.97201973,1
100395,396,0.9712099,1
100394,395,0.96853036,1
100393,394,0.06345766,0
100376,377,0.054739583,0
100375,376,0.061734766,0
100374,375,0.06135521,0
100373,374,0.06135521,0
100373,374,0.06334457,0
100372,373,0.06135521,0
100376,377,0.054739583,0
100371,372,0.06345766,0
100371,372,0.06345766,0
100370,371,0.96928453,1
100369,370,0.056629006,0
100369,370,0.056629006,0
100369,370,0.056629006,0
100368,369,0.061734766,0
100371,372,0.06345766,0
100376,377,0.054739583,0
100377,378,0.06345766,0
100379,380,0.056278966,0
100392,393,0.056278966,0
100392,393,0.056278966,0
100391,392,0.06345766,0
100390,391,0.10961664,0
100389,390,0.97201973,1
100388,389,0.06345766,0
100388,389,0.9701468,1
100386,387,0.97201973,1
100386,387,0.06135521,0
100386,387,0.97201973,1
100385,386,0.054739583,0
100383,384,0.06135521,0
100383,384,0.96913975,1
100381,382,0.056278966,0
100380,381,0.054739583,0
100419,420,0.9712099,1
100067,68,0.9694132,1
100000,1,0.97201973,1
100999,1000,0.056278966,0
100336,337,0.056278966,0
100337,338,0.06345766,0
100337,338,0.97201973,1
100338,339,0.06135521,0
100338,339,0.06135521,0
100340,341,0.059685767,0
100334,335,0.10897689,0
100341,342,0.056278966,0
100343,344,0.9702295,1
100343,344,0.068721265,0
100344,345,0.054739583,0
100345,346,0.056278966,0
100346,347,0.056278966,0
100347,348,0.9671592,1
100342,343,0.06135521,0
100347,348,0.9702295,1
100333,334,0.06135521,0
100330,331,0.06551043,0
100316,317,0.06345766,0
100316,317,0.06345766,0
100317,318,0.06135521,0
100318,319,0.10897689,0
100319,320,0.059685767,0
100320,321,0.06135521,0
100332,333,0.056278966,0
100321,322,0.056278966,0
100322,323,0.97201973,1
100324,325,0.054739583,0
100325,326,0.97201973,1
100326,327,0.058218256,0
100327,328,0.97201973,1
100328,329,0.06135521,0
100321,322,0.9683736,1
100314,315,0.056278966,0
100348,349,0.056527354,0
100352,353,0.122008465,0
100368,369,0.054739583,0
100369,370,0.054739583,0
100369,370,0.054739583,0
100371,372,0.06345766,0
100371,372,0.06345766,0
100371,372,0.06345766,0
100367,368,0.97201973,1
100372,373,0.056278966,0
100373,374,0.062411673,0
100373,374,0.056278966,0
100374,375,0.9694132,1
100375,376,0.059685767,0
100376,377,0.9712099,1
100376,377,0.059685767,0
100373,374,0.062411673,0
100349,350,0.054739583,0
100366,367,0.118211,0
100365,366,0.10897689,0
100353,354,0.06345766,0
100354,355,0.06345766,0
100355,356,0.9683736,1
100355,356,0.9694132,1
100356,357,0.06334457,0
100357,358,0.97201973,1
100365,366,0.062411673,0
100358,359,0.054739583,0
100359,360,0.9683736,1
100360,361,0.06373559,0
100361,362,0.062411673,0
100362,363,0.05811392,0
100363,364,0.059685767,0
100364,365,0.056278966,0
100358,359,0.054739583,0
100376,377,0.059685767,0
100314,315,0.056278966,0
100309,310,0.97201973,1
100262,263,0.056278966,0
100262,263,0.056278966,0
100262,263,0.056278966,0
100263,264,0.059685767,0
100264,265,0.06135521,0
100265,266,0.06800121,0
100262,263,0.056278966,0
100266,267,0.054739583,0
100267,268,0.06345766,0
100268,269,0.9694132,1
100269,270,0.9683736,1
100270,271,0.06345766,0
100271,272,0.06135521,0
100271,272,0.06135521,0
100266,267,0.054739583,0
100272,273,0.06135521,0
100260,261,0.054739583,0
100259,260,0.058218256,0
100248,249,0.058218256,0
100249,250,0.9712099,1
100251,252,0.06345766,0
100251,252,0.97201973,1
100251,252,0.06345766,0
100252,253,0.07062446,0
100259,260,0.058218256,0
100252,253,0.06800121,0
100253,254,0.9712099,1
100254,255,0.056278966,0
100255,256,0.9674618,1
100256,257,0.9702295,1
100257,258,0.05811392,0
100258,259,0.97201973,1
100252,253,0.118211,0
100311,312,0.9691282,1
100273,274,0.96853036,1
100274,275,0.056278966,0
100294,295,0.9694132,1
100294,295,0.058218256,0
100295,296,0.06135521,0
100296,297,0.054739583,0
100297,298,0.06345766,0
100298,299,0.061624546,0
100293,294,0.11518436,0
100299,300,0.06135521,0
100302,303,0.06135521,0
100303,304,0.06135521,0
100305,306,0.054739583,0
100306,307,0.056278966,0
100307,308,0.054739583,0
100308,309,0.054739583,0
100300,301,0.056278966,0
100274,275,0.056278966,0
100292,293,0.06385338,0
100290,291,0.06551043,0
100277,278,0.054739583,0
100277,278,0.9674618,1
100278,279,0.06345766,0
100278,279,0.06345766,0
100279,280,0.060223933,0
100280,281,0.054739583,0
100291,292,0.07301983,0
100281,282,0.96853036,1
100282,283,0.06135521,0
100283,284,0.056278966,0
100285,286,0.058218256,0
100286,287,0.054739583,0
100287,288,0.06345766,0
100289,290,0.06345766,0
100282,283,0.971066,1
100377,378,0.06135521,0
100378,379,0.06135521,0
100379,380,0.06345766,0
100468,469,0.054739583,0
100469,470,0.06345766,0
100469,470,0.97201973,1
100470,471,0.06135521,0
100471,472,0.054739583,0
100472,473,0.06135521,0
100467,468,0.056278966,0
100473,474,0.06334457,0
100477,478,0.059685767,0
100478,479,0.056278966,0
100479,480,0.060223933,0
100479,480,0.05811392,0
100480,481,0.056278966,0
100481,482,0.97201973,1
100474,475,0.06345766,0
100482,483,0.97201973,1
100465,466,0.118211,0
100465,466,0.06135521,0
100453,454,0.9712099,1
100454,455,0.06135521,0
100455,456,0.06334457,0
100456,457,0.056278966,0
100457,458,0.054739583,0
100458,459,0.06603541,0
100465,466,0.06800121,0
100459,460,0.05811392,0
100461,462,0.06345766,0
100462,463,0.9691282,1
100463,464,0.056278966,0
100464,465,0.06135521,0
100464,465,0.06135521,0
100464,465,0.06135521,0
100461,462,0.06345766,0
100452,453,0.061734766,0
100483,484,0.056278966,0
100485,486,0.06135521,0
100502,503,0.054739583,0
100502,503,0.054739583,0
100503,504,0.9694132,1
100504,505,0.97201973,1
100504,505,0.97201973,1
100505,506,0.056278966,0
100501,502,0.96913975,1
100506,507,0.056278966,0
100508,509,0.96853036,1
100509,510,0.06135521,0
100510,511,0.056278966,0
100513,514,0.06135521,0
100514,515,0.056278966,0
100515,516,0.054739583,0
100507,508,0.118211,0
100484,485,0.9702295,1
100500,501,0.06135521,0
100499,500,0.06551043,0
100485,486,0.97201973,1
100486,487,0.05811392,0
100487,488,0.056278966,0
100488,489,0.058218256,0
100489,490,0.06345766,0
100491,492,0.06345766,0
100499,500,0.122008465,0
100492,493,0.971066,1
100494,495,0.056278966,0
100495,496,0.97201973,1
100496,497,0.056278966,0
100496,497,0.056278966,0
100497,498,0.96913975,1
100497,498,0.06345766,0
100493,494,0.054739583,0
100451,452,0.06135521,0
100448,449,0.059685767,0
100447,448,0.06345766,0
100401,402,0.118897706,0
100402,403,0.97201973,1
100404,405,0.06135521,0
100405,406,0.056278966,0
100405,406,0.056278966,0
100406,407,0.06135521,0
100400,401,0.06135521,0
100407,408,0.9694132,1
100409,410,0.058218256,0
100410,411,0.054739583,0
100410,411,0.054739583,0
100411,412,0.971066,1
100412,413,0.05811392,0
100412,413,0.10897689,0
100408,409,0.054739583,0
100413,414,0.054739583,0
100399,400,0.97201973,1
100398,399,0.061734766,0
100383,384,0.06345766,0
100384,385,0.06135521,0
100385,386,0.9712099,1
100386,387,0.9694132,1
100386,387,0.9694132,1
100387,388,0.06135521,0
100399,400,0.9691282,1
100388,389,0.06345766,0
100390,391,0.11518436,0
100391,392,0.056278966,0
100392,393,0.9694132,1
100392,393,0.056278966,0
100393,394,0.06135521,0
100396,397,0.06345766,0
100389,390,0.06345766,0
100414,415,0.06345766,0
100414,415,0.06345766,0
100415,416,0.054739583,0
100436,437,0.059685767,0
100437,438,0.054739583,0
100438,439,0.056278966,0
100439,440,0.058218256,0
100440,441,0.06345766,0
100442,443,0.122008465,0
100435,436,0.10897689,0
100442,443,0.97201973,1
100443,444,0.97112995,1
100444,445,0.06135521,0
100444,445,0.06135521,0
100444,445,0.06135521,0
100444,445,0.97201973,1
100445,446,0.06135521,0
100443,444,0.06345766,0
100434,435,0.06345766,0
100430,431,0.10897689,0
100429,430,0.9684433,1
100416,417,0.971066,1
100418,419,0.06345766,0
100419,420,0.054739583,0
100419,420,0.10615823,0
100420,421,0.056278966,0
100420,421,0.056278966,0
100420,421,0.056278966,0
100421,422,0.056278966,0
100421,422,0.056278966,0
100422,423,0.062411673,0
100423,424,0.05811392,0
100425,426,0.061624546,0
100426,427,0.9671592,1
100426,427,0.9702295,1
100428,429,0.056527354,0
100247,248,0.056278966,0
100245,246,0.056278966,0
100244,245,0.06135521,0
100243,244,0.06551043,0
100077,78,0.054739583,0
100078,79,0.05811392,0
100078,79,0.9694132,1
100079,80,0.9683736,1
100079,80,0.9694132,1
100079,80,0.9694132,1
100077,78,0.96411675,1
100080,81,0.97201973,1
100084,85,0.056278966,0
100085,86,0.059685767,0
100086,87,0.056278966,0
100086,87,0.056278966,0
100087,88,0.10897689,0
100088,89,0.054739583,0
100082,83,0.97201973,1
100088,89,0.054739583,0
100076,77,0.06135521,0
100075,76,0.059685767,0
100064,65,0.058218256,0
100066,67,0.9694132,1
100066,67,0.056278966,0
100066,67,0.056278966,0
100066,67,0.056278966,0
100067,68,0.06135521,0
100075,76,0.059685767,0
100069,70,0.056629006,0
100070,71,0.054739583,0
100071,72,0.06345766,0
100072,73,0.06345766,0
100073,74,0.06135521,0
100073,74,0.97201973,1
100074,75,0.9694132,1
100069,70,0.056629006,0
100063,64,0.06135521,0
100089,90,0.9712099,1
100090,91,0.96823746,1
100108,109,0.9701468,1
100108,109,0.06135521,0
100108,109,0.06135521,0
100110,111,0.06373559,0
100111,112,0.9694132,1
100113,114,0.056278966,0
100105,106,0.060715333,0
100113,114,0.056278966,0
100115,116,0.9683736,1
100116,117,0.9694132,1
100117,118,0.054739583,0
100118,119,0.054739583,0
100120,121,0.054739583,0
100121,122,0.06345766,0
100114,115,0.118897706,0
100090,91,0.9712099,1
100105,106,0.10615823,0
100104,105,0.9712099,1
100091,92,0.06135521,0
100092,93,0.056278966,0
100092,93,0.056278966,0
100092,93,0.056278966,0
100093,94,0.061734766,0
100094,95,0.061624546,0
100104,105,0.059685767,0
100094,95,0.11518436,0
100097,98,0.97201973,1
100097,98,0.122008465,0
100099,100,0.06345766,0
100100,101,0.059685767,0
100102,103,0.06800121,0
100103,104,0.06135521,0
100095,96,0.96807927,1
100063,64,0.06135521,0
100062,63,0.118211,0
100062,63,0.06135521,0
100019,20,0.122008465,0
100019,20,0.07031434,0
100020,21,0.06345766,0
100021,22,0.059685767,0
100022,23,0.054739583,0
100024,25,0.054739583,0
100018,19,0.056278966,0
100026,27,0.97201973,1
100028,29,0.9712099,1
100029,30,0.06345766,0
100029,30,0.06345766,0
100030,31,0.97201973,1
100032,33,0.9694132,1
100032,33,0.056278966,0
100026,27,0.06345766,0
100033,34,0.06345766,0
100017,18,0.9712099,1
100016,17,0.056278966,0
100001,2,0.056278966,0
100002,3,0.06345766,0
100003,4,0.06334457,0
100005,6,0.118211,0
100006,7,0.061734766,0
100008,9,0.056278966,0
100016,17,0.056278966,0
100008,9,0.056278966,0
100010,11,0.06334457,0
100011,12,0.059685767,0
100012,13,0.06345766,0
100013,14,0.9694132,1
100014,15,0.056278966,0
100015,16,0.058218256,0
100009,10,0.9712099,1
100034,35,0.06135521,0
100034,35,0.97201973,1
100035,36,0.971066,1
100050,51,0.056278966,0
100051,52,0.059685767,0
100052,53,0.9712099,1
100052,53,0.118897706,0
100054,55,0.97201973,1
100055,56,0.054739583,0
100050,51,0.056278966,0
100056,57,0.056278966,0
100057,58,0.96853036,1
100058,59,0.056278966,0
100058,59,0.056278966,0
100060,61,0.10615823,0
100060,61,0.9674618,1
100061,62,0.06135521,0
100057,58,0.054739583,0
100048,49,0.060223933,0
100048,49,0.062411673,0
100047,48,0.9694132,1
100035,36,0.97201973,1
100036,37,0.059685767,0
100038,39,0.06135521,0
100039,40,0.058218256,0
100039,40,0.058218256,0
100040,41,0.96853036,1
100041,42,0.97201973,1
100042,43,0.06345766,0
100042,43,0.06345766,0
100043,44,0.056629006,0
100043,44,0.056629006,0
100044,45,0.061734766,0
100045,46,0.061734766,0
100045,46,0.061734766,0
100046,47,0.06135521,0
100122,123,0.056278966,0
100515,516,0.96853036,1
100122,123,0.056278966,0
100124,125,0.056278966,0
100209,210,0.06135521,0
100209,210,0.06135521,0
100210,211,0.056278966,0
100211,212,0.056278966,0
100211,212,0.056278966,0
100211,212,0.9694132,1
100208,209,0.96853036,1
100212,213,0.058218256,0
100214,215,0.96853036,1
100215,216,0.056278966,0
100215,216,0.056278966,0
100216,217,0.056278966,0
100216,217,0.056278966,0
100217,218,0.971066,1
100213,214,0.97201973,1
100218,219,0.056278966,0
100207,208,0.059685767,0
100204,205,0.059685767,0
100191,192,0.056278966,0
100192,193,0.054739583,0
100192,193,0.96853036,1
100194,195,0.06135521,0
100194,195,0.06135521,0
100196,197,0.05811392,0
100206,207,0.059685767,0
100198,199,0.06345766,0
100199,200,0.06135521,0
100199,200,0.06135521,0
100200,201,0.96853036,1
100202,203,0.97201973,1
100202,203,0.06135521,0
100203,204,0.061734766,0
100199,200,0.97201973,1
100190,191,0.9694132,1
100219,220,0.056278966,0
100219,220,0.056278966,0
100233,234,0.9694132,1
100234,235,0.9712099,1
100235,236,0.97201973,1
100236,237,0.06345766,0
100237,238,0.122008465,0
100237,238,0.06345766,0
100232,233,0.9694132,1
100238,239,0.054739583,0
100239,240,0.059685767,0
100240,241,0.06307654,0
100240,241,0.10615823,0
100241,242,0.056278966,0
100241,242,0.056278966,0
100243,244,0.06551043,0
100239,240,0.059685767,0
100219,220,0.056278966,0
100231,232,0.06345766,0
100230,231,0.056629006,0
100220,221,0.06345766,0
100220,221,0.06345766,0
100220,221,0.06345766,0
100221,222,0.06135521,0
100222,223,0.056278966,0
100222,223,0.056278966,0
100230,231,0.056629006,0
100223,224,0.9701468,1
100225,226,0.9702295,1
100227,228,0.9651188,1
100228,229,0.061734766,0
100229,230,0.061734766,0
100229,230,0.061734766,0
100230,231,0.056629006,0
100224,225,0.054739583,0
100188,189,0.06135521,0
100188,189,0.06135521,0
100188,189,0.06135521,0
100140,141,0.056278966,0
100142,143,0.9712099,1
100142,143,0.061734766,0
100142,143,0.061734766,0
100144,145,0.9694132,1
100144,145,0.056278966,0
100139,140,0.06135521,0
100145,146,0.97201973,1
100147,148,0.056278966,0
100148,149,0.06345766,0
100152,153,0.9694132,1
100153,154,0.06551043,0
100153,154,0.06345766,0
100154,155,0.06345766,0
100146,147,0.059685767,0
100154,155,0.06345766,0
100139,140,0.06135521,0
100136,137,0.056278966,0
100125,126,0.06334457,0
100126,127,0.06345766,0
100126,127,0.06345766,0
100127,128,0.056278966,0
100127,128,0.056278966,0
100128,129,0.056278966,0
100138,139,0.054739583,0
100129,130,0.054739583,0
100131,132,0.059685767,0
100132,133,0.06135521,0
100133,134,0.056278966,0
100133,134,0.056278966,0
100134,135,0.056278966,0
100135,136,0.06373559,0
100130,131,0.06135521,0
100155,156,0.056278966,0
100156,157,0.06135521,0
100158,159,0.05811392,0
100174,175,0.061734766,0
100175,176,0.061624546,0
100176,177,0.9712099,1
100178,179,0.97201973,1
100179,180,0.06135521,0
100180,181,0.06563127,0
100173,174,0.06135521,0
100182,183,0.06135521,0
100183,184,0.10897689,0
100184,185,0.06135521,0
100184,185,0.06135521,0
100185,186,0.118211,0
100186,187,0.06135521,0
100187,188,0.06345766,0
100182,183,0.971066,1
100171,172,0.06551043,0
100170,171,0.059685767,0
100170,171,0.059685767,0
100160,161,0.06345766,0
100160,161,0.06345766,0
100161,162,0.054739583,0
100161,162,0.96853036,1
100162,163,0.06135521,0
100162,163,0.06135521,0
100162,163,0.06135521,0
100163,164,0.9694132,1
100164,165,0.06135521,0
100165,166,0.9694132,1
100165,166,0.112515576,0
100165,166,0.060112417,0
100166,167,0.06135521,0
100167,168,0.059685767,0
100168,169,0.054739583,0
100123,124,0.06345766,0
100516,517,0.96853036,1
100227,228,0.056278966,0
100517,518,0.06704744,0
100833,834,0.058218256,0
100834,835,0.971066,1
100835,836,0.056278966,0
100836,837,0.061734766,0
100837,838,0.06334457,0
100838,839,0.06345766,0
100831,832,0.061734766,0
100840,841,0.97201973,1
100842,843,0.056278966,0
100843,844,0.06135521,0
100844,845,0.9694132,1
100846,847,0.059685767,0
100847,848,0.9712099,1
100848,849,0.96853036,1
100841,842,0.06345766,0
100848,849,0.96853036,1
100830,831,0.056278966,0
100829,830,0.06135521,0
100820,821,0.056278966,0
100824,825,0.06345766,0
100824,825,0.06345766,0
100824,825,0.97201973,1
100825,826,0.06135521,0
100825,826,0.06135521,0
100829,830,0.06135521,0
100825,826,0.06135521,0
100826,827,0.97201973,1
100827,828,0.06135521,0
100827,828,0.06135521,0
100827,828,0.06135521,0
100828,829,0.97201973,1
100829,830,0.06135521,0
100826,827,0.06345766,0
100819,820,0.10897689,0
100849,850,0.056527354,0
100850,851,0.05811392,0
100869,870,0.9694132,1
100871,872,0.971066,1
100872,873,0.06345766,0
100873,874,0.056278966,0
100874,875,0.97201973,1
100875,876,0.06345766,0
100869,870,0.056278966,0
100877,878,0.97201973,1
100878,879,0.059685767,0
100880,881,0.06135521,0
100883,884,0.9694132,1
100884,885,0.06345766,0
100885,886,0.971066,1
100886,887,0.06135521,0
100878,879,0.059685767,0
100849,850,0.054739583,0
100868,869,0.056278966,0
100865,866,0.054739583,0
100852,853,0.059685767,0
100853,854,0.06345766,0
100854,855,0.97201973,1
100859,860,0.06345766,0
100859,860,0.97201973,1
100859,860,0.06551043,0
100868,869,0.056278966,0
100859,860,0.971066,1
