BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,LEDGER_BALANCE,AVAILABLE_LIMIT,GENDER,DOB,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,DOB_WAS_MISSING,CUSTOMER_ID
5,Tanta,2023-01-19,75000,A,NORM,Normal,0,2026-01-26,Business Credit Card,34996.6,39809.72,M,1983-06-19,Primary,100499,,0.0,36,,,,NORM,0,500
5,Tanta,2023-01-19,75000,A,NORM,Normal,0,2026-01-17,Travel Rewards Card,-1597.77,73030.91,M,1983-06-19,Primary,100499,,0.0,36,,,,NORM,0,500
7,Luxor,2024-04-03,20000,A,NORM,Normal,0,2026-01-24,Cashback Card,5598.27,14320.75,F,1960-03-15,Secondary,100500,,0.0,22,,,,NORM,0,501
4,Mansoura,2020-05-02,30000,A,NORM,Normal,0,2026-01-19,Classic Credit Card,-1062.17,28578.41,M,1980-10-27,Primary,100501,,0.0,70,,,,NORM,0,502
6,Assiut,2020-05-08,75000,A,NORM,Normal,0,2026-01-29,Titanium Credit Card,10470.85,64465.91,M,1972-10-14,Secondary,100502,,0.0,69,,,,NORM,0,503
1,Cairo Main,2023-10-11,10000,A,NORM,Normal,0,2026-02-01,Cashback Card,8072.58,1513.54,M,1981-10-04,Primary,100503,,0.0,28,,,,NORM,0,504
1,Cairo Main,2023-10-11,10000,A,NORM,Normal,0,2026-01-21,Titanium Credit Card,1997.29,7877.86,M,1981-10-04,Primary,100503,,0.0,28,,,,NORM,0,504
2,Giza,2020-07-21,10000,A,NORM,Normal,0,2026-01-19,Classic Credit Card,4212.06,5330.84,F,1974-08-18,Primary,100504,,0.0,67,,,,NORM,0,505
2,Giza,2020-07-21,10000,A,NORM,Normal,0,2026-01-21,Cashback Card,-318.73,9459.86,F,1974-08-18,Primary,100504,,0.0,67,,,,NORM,0,505
3,Alexandria,2024-11-01,100000,A,NORM,Normal,0,2026-01-24,World Elite Card,89305.87,10568.49,F,1969-09-11,Secondary,100505,,0.0,15,,,,NORM,0,506
3,Alexandria,2024-05-18,5000,A,NORM,Normal,0,2026-01-29,Gold Credit Card,-268.35,4701.95,M,1961-06-09,Primary,100506,,0.0,20,,,,NORM,0,507
10,Suez,2024-11-09,15000,A,NORM,Normal,0,2026-01-18,Classic Credit Card,12855.62,1748.12,F,1967-01-12,Secondary,100507,,0.0,14,,,,NORM,0,508
10,Suez,2024-11-09,15000,A,NORM,Normal,0,2026-02-01,Cashback Card,-82.8,14836.26,F,1967-01-12,Secondary,100507,,0.0,14,,,,NORM,0,508
10,Suez,2024-11-09,15000,A,NORM,Normal,0,2026-01-29,Travel Rewards Card,9055.56,5720.56,F,1967-01-12,Secondary,100507,,0.0,14,,,,NORM,0,508
7,Luxor,2020-10-07,20000,A,NORM,Normal,0,2026-01-29,Classic Credit Card,7732.56,12169.7,M,1993-01-08,Primary,100508,,0.0,64,,,,NORM,0,509
8,Zagazig,2023-08-28,5000,A,NORM,Normal,0,2026-01-23,Gold Credit Card,703.24,4256.91,F,1992-11-25,Primary,100509,,0.0,29,,,,NORM,0,510
7,Luxor,2019-06-28,50000,A,NORM,Normal,0,2026-01-29,Platinum Credit Card,9466.26,40383.62,F,1969-10-11,Primary,100510,,0.0,80,,,,NORM,0,511
10,Suez,2023-02-07,100000,A,NORM,Normal,0,2026-01-21,Platinum Credit Card,49338.78,50570.36,M,1961-02-03,Secondary,100511,,0.0,36,,,,NORM,0,512
10,Suez,2023-02-07,100000,A,NORM,Normal,0,2026-02-01,Travel Rewards Card,52596.83,47155.08,M,1961-02-03,Secondary,100511,,0.0,36,,,,NORM,0,512
6,Assiut,2018-05-14,30000,A,90DA,90 Days Delinquent,90,2026-01-18,Cashback Card,22315.08,7296.42,F,1983-10-25,Primary,100512,,11121.85,94,,,,90DA,0,513
6,Assiut,2018-05-14,30000,A,NORM,Normal,0,2026-01-30,World Elite Card,25023.55,4758.05,F,1983-10-25,Primary,100512,,0.0,94,,,,NORM,0,513
6,Assiut,2018-07-31,10000,A,NORM,Normal,0,2026-01-20,Cashback Card,6344.51,3417.99,F,1999-10-31,Primary,100513,,0.0,91,,,,NORM,0,514
9,Ismailia,2020-04-18,15000,A,NORM,Normal,0,2026-01-29,Classic Credit Card,13700.02,986.56,M,1991-10-26,Primary,100514,,0.0,70,,,,NORM,0,515
6,Assiut,2023-08-25,75000,A,NORM,Normal,0,2026-01-24,Titanium Credit Card,44989.75,29948.09,F,1971-12-29,Primary,100515,,0.0,29,,,,NORM,0,516
9,Ismailia,2023-12-23,30000,A,NORM,Normal,0,2026-01-24,Cashback Card,26656.51,3309.52,F,1990-06-05,Primary,100516,,0.0,25,,,,NORM,0,517
5,Tanta,2019-03-24,15000,A,NORM,Normal,0,2026-01-31,Classic Credit Card,9016.43,5629.71,M,1963-06-14,Primary,100517,,0.0,83,,,,NORM,0,518
7,Luxor,2024-01-27,15000,A,NORM,Normal,0,2026-01-17,Business Credit Card,-903.11,13802.07,F,1990-08-11,Primary,100518,,0.0,24,,,,NORM,0,519
9,Ismailia,2021-10-07,75000,A,NORM,Normal,0,2026-01-30,Titanium Credit Card,40231.09,34274.06,F,1988-12-01,Primary,100519,,0.0,52,,,,NORM,0,520
5,Tanta,2020-11-30,20000,A,NORM,Normal,0,2026-01-23,Business Credit Card,12388.27,7204.9,M,1967-09-14,Primary,100520,,0.0,62,,,,NORM,0,521
10,Suez,2024-01-02,30000,A,NEW,New,0,2026-01-17,Cashback Card,27096.74,2829.04,M,1967-03-19,Primary,100521,,0.0,25,,,,NEW,0,522
10,Suez,2024-01-02,30000,A,NORM,Normal,0,2026-01-26,Business Credit Card,4348.91,25563.99,M,1967-03-19,Primary,100521,,0.0,25,,,,NORM,0,522
10,Suez,2024-01-02,30000,A,30DD,30 Days Delinquent,30,2026-01-18,Travel Rewards Card,18096.54,11605.9,M,1967-03-19,Primary,100521,,10700.12,25,,,,30DD,0,522
3,Alexandria,2020-12-02,50000,A,NORM,Normal,0,2026-01-28,Platinum Credit Card,38183.66,11684.28,M,1979-10-11,Primary,100522,,0.0,62,,,,NORM,0,523
9,Ismailia,2019-05-13,5000,A,NORM,Normal,0,2026-01-29,Classic Credit Card,2206.75,2383.34,F,1973-07-11,Primary,100523,,0.0,81,,,,NORM,0,524
9,Ismailia,2019-05-13,5000,A,NORM,Normal,0,2026-01-24,Titanium Credit Card,331.38,4335.94,F,1973-07-11,Primary,100523,,0.0,81,,,,NORM,0,524
9,Ismailia,2019-05-13,5000,A,NEW,New,0,2026-01-21,Platinum Credit Card,4416.69,111.45,F,1973-07-11,Primary,100523,,0.0,81,,,,NEW,0,524
5,Tanta,2024-06-07,15000,A,NORM,Normal,0,2026-01-18,Gold Credit Card,7502.11,7200.15,M,1993-10-30,Primary,100524,,0.0,20,,,,NORM,0,525
5,Tanta,2024-06-07,15000,A,NEW,New,0,2026-01-23,Cashback Card,-184.86,14592.91,M,1993-10-30,Primary,100524,,0.0,20,,,,NEW,0,525
5,Tanta,2022-07-04,200000,A,NORM,Normal,0,2026-01-20,World Elite Card,151216.96,48357.34,M,1961-02-10,Primary,100525,,0.0,43,,,,NORM,0,526
4,Mansoura,2018-12-09,150000,A,NORM,Normal,0,2026-01-21,World Elite Card,6772.9,142848.18,F,1961-01-04,Primary,100526,,0.0,87,,,,NORM,0,527
1,Cairo Main,2022-01-18,75000,A,NORM,Normal,0,2026-01-18,Platinum Credit Card,10859.6,63648.97,M,1989-11-28,Primary,100527,,0.0,49,,,,NORM,0,528
1,Cairo Main,2022-01-18,75000,A,NORM,Normal,0,2026-01-17,Titanium Credit Card,-2639.98,72347.17,M,1989-11-28,Primary,100527,,0.0,49,,,,NORM,0,528
8,Zagazig,2024-04-16,10000,A,NORM,Normal,0,2026-01-30,Gold Credit Card,7702.51,2207.58,M,1999-03-21,Secondary,100528,,0.0,21,,,,NORM,0,529
8,Zagazig,2024-04-16,10000,A,NORM,Normal,0,2026-01-17,World Elite Card,7028.4,2637.61,M,1999-03-21,Secondary,100528,,0.0,21,,,,NORM,0,529
3,Alexandria,2024-08-02,200000,A,NORM,Normal,0,2026-01-28,Platinum Credit Card,146207.29,53492.76,F,1997-06-24,Primary,100529,,0.0,18,,,,NORM,0,530
2,Giza,2022-08-05,30000,A,NORM,Normal,0,2026-01-31,Gold Credit Card,15225.77,14274.71,M,1960-04-18,Secondary,100530,,0.0,42,,,,NORM,0,531
8,Zagazig,2021-05-21,200000,A,NORM,Normal,0,2026-01-19,Platinum Credit Card,28160.83,171780.21,M,1961-11-22,Primary,100531,,0.0,57,,,,NORM,0,532
2,Giza,2021-03-24,75000,A,NORM,Normal,0,2026-01-23,Platinum Credit Card,31430.49,43293.59,F,1989-04-30,Primary,100532,,0.0,59,,,,NORM,0,533
6,Assiut,2023-05-23,200000,A,NORM,Normal,0,2026-01-29,Platinum Credit Card,96174.39,103713.54,M,1986-01-24,Secondary,100533,,0.0,32,,,,NORM,0,534
6,Assiut,2023-05-23,200000,A,NORM,Normal,0,2026-01-27,Business Credit Card,147551.48,52046.11,M,1986-01-24,Secondary,100533,,0.0,32,,,,NORM,0,534
1,Cairo Main,2021-08-02,100000,A,NORM,Normal,0,2026-01-20,World Elite Card,53498.42,46290.76,F,1966-07-22,Primary,100534,,0.0,54,,,,NORM,0,535
5,Tanta,2023-12-10,10000,A,NORM,Normal,0,2026-01-23,Cashback Card,1780.73,7913.37,M,1973-01-30,Primary,100535,,0.0,26,,,,NORM,0,536
5,Tanta,2022-01-24,10000,A,NORM,Normal,0,2026-01-21,Classic Credit Card,605.97,9225.02,F,1990-09-30,Primary,100536,,0.0,48,,,,NORM,0,537
6,Assiut,2019-02-24,20000,A,NORM,Normal,0,2026-01-25,Classic Credit Card,11236.64,8625.75,F,1967-04-25,Secondary,100537,,0.0,84,,,,NORM,0,538
1,Cairo Main,2021-11-27,30000,A,NORM,Normal,0,2026-01-28,Gold Credit Card,18945.67,10940.35,F,1981-07-05,Primary,100538,,0.0,50,,,,NORM,0,539
3,Alexandria,2019-08-07,20000,A,NORM,Normal,0,2026-01-30,Classic Credit Card,1178.11,18328.13,M,1998-06-08,Primary,100539,,0.0,79,,,,NORM,0,540
1,Cairo Main,2019-03-18,5000,A,NORM,Normal,0,2026-01-29,Gold Credit Card,-167.1,4682.95,M,1968-10-22,Primary,100540,,0.0,83,,,,NORM,0,541
2,Giza,2020-04-21,200000,A,NORM,Normal,0,2026-01-27,Platinum Credit Card,132201.88,67619.25,M,1986-12-29,Secondary,100541,,0.0,70,,,,NORM,0,542
6,Assiut,2019-10-20,150000,A,NORM,Normal,0,2026-01-19,World Elite Card,97570.73,52375.29,M,1975-10-19,Primary,100542,,0.0,76,,,,NORM,0,543
3,Alexandria,2024-01-10,5000,A,NORM,Normal,0,2026-01-29,Cashback Card,4650.32,327.78,M,1993-10-27,Primary,100543,,0.0,25,,,,NORM,0,544
3,Alexandria,2024-01-10,5000,A,NORM,Normal,0,2026-01-23,Business Credit Card,3176.74,1368.26,M,1993-10-27,Primary,100543,,0.0,25,,,,NORM,0,544
3,Alexandria,2024-01-10,5000,A,NORM,Normal,0,2026-01-26,Travel Rewards Card,2735.47,2050.07,M,1993-10-27,Primary,100543,,0.0,25,,,,NORM,0,544
6,Assiut,2022-10-04,20000,A,NORM,Normal,0,2026-01-17,Classic Credit Card,14541.66,5250.14,F,1977-01-10,Primary,100544,,0.0,40,,,,NORM,0,545
6,Assiut,2021-03-26,150000,A,NEW,New,0,2026-01-31,Platinum Credit Card,-4709.96,145032.15,F,1991-08-12,Primary,100545,,0.0,59,,,,NEW,0,546
4,Mansoura,2022-07-27,30000,A,30DD,30 Days Delinquent,30,2026-01-24,Classic Credit Card,19978.8,9588.05,M,1984-11-05,Primary,100546,,8580.19,42,,,,30DD,0,547
7,Luxor,2023-11-11,10000,A,NORM,Normal,0,2026-01-22,Gold Credit Card,4428.2,5074.16,M,1979-08-26,Primary,100547,,0.0,27,,,,NORM,0,548
4,Mansoura,2022-07-14,10000,A,NEW,New,0,2026-01-25,Cashback Card,5579.2,3947.21,F,1986-09-08,Primary,100548,,0.0,43,,,,NEW,0,549
4,Mansoura,2022-07-14,10000,A,NORM,Normal,0,2026-01-20,Titanium Credit Card,6313.03,3412.19,F,1986-09-08,Primary,100548,,0.0,43,,,,NORM,0,549
8,Zagazig,2024-10-06,75000,A,NORM,Normal,0,2026-01-31,Business Credit Card,60755.16,14081.18,M,1989-11-26,Primary,100549,,0.0,16,,,,NORM,0,550
4,Mansoura,2019-07-06,5000,A,NORM,Normal,0,2026-01-17,Classic Credit Card,3292.5,1367.74,F,1988-03-09,Primary,100550,,0.0,80,,,,NORM,0,551
4,Mansoura,2019-07-06,5000,A,NORM,Normal,0,2026-01-30,Cashback Card,4375.93,179.49,F,1988-03-09,Primary,100550,,0.0,80,,,,NORM,0,551
5,Tanta,2024-12-27,10000,A,NORM,Normal,0,2026-01-20,Cashback Card,6646.08,3240.39,M,1987-11-25,Primary,100551,,0.0,13,,,,NORM,0,552
9,Ismailia,2024-01-31,50000,A,NORM,Normal,0,2026-01-24,Platinum Credit Card,16566.45,33078.87,F,1971-09-27,Primary,100552,,0.0,24,,,,NORM,0,553
8,Zagazig,2018-05-15,15000,A,NORM,Normal,0,2026-01-23,Gold Credit Card,4468.98,10527.18,F,1961-08-12,Primary,100553,,0.0,93,,,,NORM,0,554
2,Giza,2023-07-03,150000,A,NORM,Normal,0,2026-01-20,Platinum Credit Card,137975.77,11899.12,M,1985-07-08,Primary,100554,,0.0,31,,,,NORM,0,555
7,Luxor,2021-12-15,30000,A,NORM,Normal,0,2026-01-19,Cashback Card,5630.11,23918.38,F,1987-09-03,Primary,100555,,0.0,50,,,,NORM,0,556
6,Assiut,2019-02-03,75000,A,NORM,Normal,0,2026-01-23,Platinum Credit Card,18241.37,56540.73,M,1977-01-26,Primary,100556,,0.0,85,,,,NORM,0,557
6,Assiut,2019-02-03,75000,A,NORM,Normal,0,2026-01-18,Titanium Credit Card,31089.81,43688.64,M,1977-01-26,Primary,100556,,0.0,85,,,,NORM,0,557
6,Assiut,2019-02-03,75000,A,NORM,Normal,0,2026-02-01,Classic Credit Card,17615.92,57273.71,M,1977-01-26,Primary,100556,,0.0,85,,,,NORM,0,557
2,Giza,2021-06-02,10000,A,NORM,Normal,0,2026-01-28,Cashback Card,7213.42,2657.54,F,1998-12-23,Primary,100557,,0.0,56,,,,NORM,0,558
9,Ismailia,2020-12-28,5000,A,NORM,Normal,0,2026-01-22,Business Credit Card,1698.35,2951.35,F,1978-11-22,Primary,100558,,0.0,62,,,,NORM,0,559
2,Giza,2020-04-23,50000,A,NORM,Normal,0,2026-01-27,Business Credit Card,43581.0,6414.42,F,1990-12-28,Primary,100559,,0.0,70,,,,NORM,0,560
8,Zagazig,2018-11-05,150000,A,NORM,Normal,0,2026-01-19,World Elite Card,8964.54,140944.94,F,1988-07-03,Secondary,100560,,0.0,88,,,,NORM,0,561
10,Suez,2024-08-21,50000,A,NORM,Normal,0,2026-01-30,Titanium Credit Card,29473.82,20370.87,F,1964-04-01,Primary,100561,,0.0,17,,,,NORM,0,562
5,Tanta,2024-01-21,50000,A,NORM,Normal,0,2026-01-24,Titanium Credit Card,4286.07,45359.36,M,1979-06-02,Secondary,100562,,0.0,24,,,,NORM,0,563
10,Suez,2020-05-22,100000,A,NORM,Normal,0,2026-02-01,Platinum Credit Card,30765.72,69204.3,M,1982-05-23,Primary,100563,,0.0,69,,,,NORM,0,564
10,Suez,2020-05-22,100000,A,NORM,Normal,0,2026-01-28,Business Credit Card,93107.74,6651.66,M,1982-05-23,Primary,100563,,0.0,69,,,,NORM,0,564
10,Suez,2020-05-22,100000,A,NORM,Normal,0,2026-02-01,Travel Rewards Card,50673.16,48885.6,M,1982-05-23,Primary,100563,,0.0,69,,,,NORM,0,564
3,Alexandria,2021-05-14,75000,A,NORM,Normal,0,2026-01-27,Platinum Credit Card,3124.16,71516.7,F,1993-06-25,Secondary,100564,,0.0,57,,,,NORM,0,565
10,Suez,2022-07-21,20000,A,NORM,Normal,0,2026-01-24,Classic Credit Card,1092.77,18851.78,F,1970-08-04,Primary,100565,,0.0,43,,,,NORM,0,566
1,Cairo Main,2019-10-15,30000,A,NORM,Normal,0,2026-01-20,Gold Credit Card,12079.74,17806.27,F,1969-01-22,Primary,100566,,0.0,76,,,,NORM,0,567
6,Assiut,2021-05-05,10000,A,NORM,Normal,0,2026-01-21,Cashback Card,3842.64,5982.18,M,1986-12-26,Primary,100567,,0.0,57,,,,NORM,0,568
6,Assiut,2021-05-05,10000,A,30DD,30 Days Delinquent,30,2026-01-22,Travel Rewards Card,835.7,9100.34,M,1986-12-26,Primary,100567,,4194.62,57,,,,30DD,0,568
2,Giza,2024-07-05,150000,A,NORM,Normal,0,2026-01-19,World Elite Card,103506.38,46018.61,M,1983-05-31,Primary,100568,,0.0,19,,,,NORM,0,569
10,Suez,2022-05-17,20000,A,NORM,Normal,0,2026-01-26,Classic Credit Card,3989.35,15777.04,F,1993-01-25,Primary,100569,,0.0,45,,,,NORM,0,570
1,Cairo Main,2023-12-26,50000,A,NORM,Normal,0,2026-01-23,Titanium Credit Card,2347.04,47556.19,F,1981-12-30,Secondary,100570,,0.0,25,,,,NORM,0,571
8,Zagazig,2022-02-15,30000,A,NORM,Normal,0,2026-01-30,Cashback Card,20199.09,9312.33,M,1992-02-07,Primary,100571,,0.0,48,,,,NORM,0,572
6,Assiut,2019-05-15,150000,A,NEW,New,0,2026-01-27,Platinum Credit Card,47707.68,102189.18,F,1996-06-07,Primary,100572,,0.0,81,,,,NEW,0,573
6,Assiut,2019-05-15,150000,A,NORM,Normal,0,2026-01-30,Travel Rewards Card,121648.55,28073.91,F,1996-06-07,Primary,100572,,0.0,81,,,,NORM,0,573
4,Mansoura,2019-10-19,100000,A,NORM,Normal,0,2026-01-20,Platinum Credit Card,-8675.36,91053.19,F,1998-07-20,Primary,100573,,0.0,76,,,,NORM,0,574
4,Mansoura,2019-10-19,100000,A,NORM,Normal,0,2026-01-25,Travel Rewards Card,16767.64,82874.98,F,1998-07-20,Primary,100573,,0.0,76,,,,NORM,0,574
7,Luxor,2019-02-16,15000,A,NORM,Normal,0,2026-01-25,Gold Credit Card,11568.46,3298.16,F,1999-04-30,Primary,100574,,0.0,84,,,,NORM,0,575
3,Alexandria,2022-12-22,15000,A,NORM,Normal,0,2026-01-29,Cashback Card,12010.96,2557.43,M,1988-04-07,Primary,100575,,0.0,37,,,,NORM,0,576
3,Alexandria,2024-08-30,75000,A,NORM,Normal,0,2026-01-30,Platinum Credit Card,23711.7,51051.21,F,1997-12-28,Primary,100576,,0.0,17,,,,NORM,0,577
7,Luxor,2020-01-16,75000,A,NORM,Normal,0,2026-01-24,Platinum Credit Card,6064.69,68808.26,F,1976-06-27,Primary,100577,,0.0,73,,,,NORM,0,578
7,Luxor,2020-01-16,75000,A,NORM,Normal,0,2026-01-30,Classic Credit Card,34374.29,40215.99,F,1976-06-27,Primary,100577,,0.0,73,,,,NORM,0,578
7,Luxor,2020-01-16,75000,A,NORM,Normal,0,2026-01-22,Travel Rewards Card,27964.0,46643.86,F,1976-06-27,Primary,100577,,0.0,73,,,,NORM,0,578
7,Luxor,2022-10-23,200000,A,NORM,Normal,0,2026-01-24,Platinum Credit Card,10887.55,188884.2,M,1987-09-21,Primary,100578,,0.0,39,,,,NORM,0,579
8,Zagazig,2023-07-18,10000,A,NORM,Normal,0,2026-01-28,Classic Credit Card,7441.0,2275.05,F,1997-02-08,Primary,100579,,0.0,30,,,,NORM,0,580
8,Zagazig,2023-07-18,10000,A,NORM,Normal,0,2026-01-28,Business Credit Card,5287.93,4559.03,F,1997-02-08,Primary,100579,,0.0,30,,,,NORM,0,580
10,Suez,2021-03-05,20000,A,NORM,Normal,0,2026-01-31,Classic Credit Card,15634.66,4024.83,F,1969-09-01,Primary,100580,,0.0,59,,,,NORM,0,581
6,Assiut,2023-02-20,10000,A,NORM,Normal,0,2026-01-24,Gold Credit Card,9358.2,371.58,F,1986-02-23,Primary,100581,,0.0,35,,,,NORM,0,582
2,Giza,2024-03-31,5000,A,NORM,Normal,0,2026-01-27,Classic Credit Card,569.61,4152.02,M,1964-04-10,Primary,100582,,0.0,22,,,,NORM,0,583
7,Luxor,2022-06-05,50000,A,NORM,Normal,0,2026-01-17,Platinum Credit Card,36598.31,13326.22,F,1973-07-27,Secondary,100583,,0.0,44,,,,NORM,0,584
7,Luxor,2022-06-05,50000,A,NEW,New,0,2026-01-31,Titanium Credit Card,3248.61,46310.61,F,1973-07-27,Secondary,100583,,0.0,44,,,,NEW,0,584
7,Luxor,2022-06-05,50000,A,NORM,Normal,0,2026-02-01,Travel Rewards Card,6134.78,43792.37,F,1973-07-27,Secondary,100583,,0.0,44,,,,NORM,0,584
2,Giza,2023-12-13,75000,A,NORM,Normal,0,2026-01-19,Titanium Credit Card,-7333.63,67634.85,F,1974-03-26,Secondary,100584,,0.0,26,,,,NORM,0,585
7,Luxor,2020-12-14,200000,A,NORM,Normal,0,2026-01-17,Platinum Credit Card,-13741.9,185837.46,F,1972-09-09,Primary,100585,,0.0,62,,,,NORM,0,586
8,Zagazig,2020-02-13,15000,A,NORM,Normal,0,2026-01-30,Classic Credit Card,7126.92,7464.17,M,1962-05-21,Primary,100586,,0.0,72,,,,NORM,0,587
8,Zagazig,2022-12-14,50000,A,NEW,New,0,2026-01-25,Titanium Credit Card,7349.67,42373.81,M,1961-10-30,Primary,100587,,0.0,38,,,,NEW,0,588
3,Alexandria,2019-11-21,150000,A,NORM,Normal,0,2026-01-28,World Elite Card,65377.72,84598.6,M,1997-06-14,Primary,100588,,0.0,75,,,,NORM,0,589
8,Zagazig,2019-01-22,50000,A,NORM,Normal,0,2026-01-29,Platinum Credit Card,40483.61,9222.04,M,1990-05-13,Secondary,100589,,0.0,85,,,,NORM,0,590
2,Giza,2023-05-20,100000,A,NORM,Normal,0,2026-01-27,World Elite Card,71174.94,28816.61,F,1980-08-23,Primary,100590,,0.0,32,,,,NORM,0,591
4,Mansoura,2018-07-19,30000,A,NORM,Normal,0,2026-01-18,Classic Credit Card,5786.85,24048.44,F,1998-09-21,Primary,100591,,0.0,91,,,,NORM,0,592
4,Mansoura,2018-07-19,30000,A,NORM,Normal,0,2026-01-20,Cashback Card,25442.59,4534.37,F,1998-09-21,Primary,100591,,0.0,91,,,,NORM,0,592
2,Giza,2020-05-02,15000,A,NORM,Normal,0,2026-01-30,Gold Credit Card,-1294.59,13381.76,F,1960-12-02,Primary,100592,,0.0,70,,,,NORM,0,593
2,Giza,2020-05-02,15000,A,NORM,Normal,0,2026-01-18,Cashback Card,12545.99,1982.71,F,1960-12-02,Primary,100592,,0.0,70,,,,NORM,0,593
10,Suez,2022-01-10,10000,A,NORM,Normal,0,2026-01-17,Gold Credit Card,5448.24,4090.56,F,1965-11-21,Primary,100593,,0.0,49,,,,NORM,0,594
2,Giza,2022-09-27,50000,A,NORM,Normal,0,2026-01-26,Titanium Credit Card,14282.42,35436.73,F,1993-12-07,Secondary,100594,,0.0,40,,,,NORM,0,595
8,Zagazig,2023-11-20,10000,A,NORM,Normal,0,2026-01-20,Classic Credit Card,4610.11,5106.16,M,1983-08-26,Secondary,100595,,0.0,26,,,,NORM,0,596
9,Ismailia,2021-04-25,200000,A,NORM,Normal,0,2026-01-29,World Elite Card,90870.44,108859.59,F,1979-03-09,Primary,100596,,0.0,58,,,,NORM,0,597
5,Tanta,2020-11-09,200000,A,90DA,90 Days Delinquent,90,2026-01-19,World Elite Card,118686.49,81070.86,M,1975-12-11,Secondary,100597,,73916.64,63,,,,90DA,0,598
5,Tanta,2020-11-09,200000,A,NORM,Normal,0,2026-01-25,Travel Rewards Card,-3717.78,196054.98,M,1975-12-11,Secondary,100597,,0.0,63,,,,NORM,0,598
7,Luxor,2021-05-04,50000,A,30DD,30 Days Delinquent,30,2026-01-27,Cashback Card,1966.81,47592.6,M,1999-04-30,Primary,100598,,23038.02,57,,,,30DD,0,599
7,Luxor,2021-05-04,50000,A,NORM,Normal,0,2026-01-21,Titanium Credit Card,-870.39,48702.22,M,1999-04-30,Primary,100598,,0.0,57,,,,NORM,0,599
5,Tanta,2019-03-12,75000,A,30DD,30 Days Delinquent,30,2026-01-18,Titanium Credit Card,54237.25,20582.15,M,1999-02-05,Primary,100599,,23217.11,83,,,,30DD,0,600
10,Suez,2023-06-17,30000,A,NORM,Normal,0,2026-01-27,Platinum Credit Card,-158.31,29467.71,M,1992-07-24,Primary,100600,,0.0,32,,,,NORM,0,601
10,Suez,2023-06-17,30000,A,NORM,Normal,0,2026-01-30,Cashback Card,18198.69,11383.92,M,1992-07-24,Primary,100600,,0.0,32,,,,NORM,0,601
2,Giza,2018-03-07,20000,A,NORM,Normal,0,2026-01-17,Cashback Card,17739.27,2042.86,F,1996-08-07,Secondary,100601,,0.0,96,,,,NORM,0,602
2,Giza,2023-03-14,15000,A,NORM,Normal,0,2026-01-24,Business Credit Card,5576.15,9018.27,M,1973-07-01,Primary,100602,,0.0,35,,,,NORM,0,603
8,Zagazig,2023-01-16,200000,A,NORM,Normal,0,2026-01-23,Platinum Credit Card,172412.04,27535.34,M,1960-11-17,Primary,100603,,0.0,37,,,,NORM,0,604
8,Zagazig,2024-06-28,200000,A,NORM,Normal,0,2026-01-28,Titanium Credit Card,-10472.0,189310.44,M,1993-01-23,Primary,100604,,0.0,19,,,,NORM,0,605
8,Zagazig,2024-06-28,200000,A,NORM,Normal,0,2026-01-31,World Elite Card,84358.44,115641.53,M,1993-01-23,Primary,100604,,0.0,19,,,,NORM,0,605
8,Zagazig,2024-06-28,200000,A,NORM,Normal,0,2026-01-18,Travel Rewards Card,174321.56,25229.2,M,1993-01-23,Primary,100604,,0.0,19,,,,NORM,0,605
6,Assiut,2018-09-18,30000,A,NORM,Normal,0,2026-01-27,Classic Credit Card,5771.05,23796.69,F,1984-10-25,Primary,100605,,0.0,89,,,,NORM,0,606
6,Assiut,2018-09-18,30000,A,NORM,Normal,0,2026-01-30,Cashback Card,24953.86,4603.4,F,1984-10-25,Primary,100605,,0.0,89,,,,NORM,0,606
8,Zagazig,2022-11-30,20000,A,NORM,Normal,0,2026-01-18,Cashback Card,17160.69,2580.95,F,1975-06-04,Primary,100606,,0.0,38,,,,NORM,0,607
7,Luxor,2022-01-15,100000,A,NORM,Normal,0,2026-01-21,Platinum Credit Card,34066.96,65738.3,M,1997-05-15,Primary,100607,,0.0,49,,,,NORM,0,608
8,Zagazig,2022-08-31,100000,A,NORM,Normal,0,2026-01-31,World Elite Card,72561.62,26966.89,F,1964-07-11,Primary,100608,,0.0,41,,,,NORM,0,609
9,Ismailia,2018-09-18,50000,A,NORM,Normal,0,2026-01-29,Platinum Credit Card,46173.04,3521.75,M,1961-06-07,Primary,100609,,0.0,89,,,,NORM,0,610
1,Cairo Main,2024-03-31,30000,A,NORM,Normal,0,2026-01-21,Cashback Card,6921.98,22864.32,F,1994-07-18,Primary,100610,,0.0,22,,,,NORM,0,611
1,Cairo Main,2024-03-31,30000,A,NORM,Normal,0,2026-01-31,World Elite Card,22009.27,7964.11,F,1994-07-18,Primary,100610,,0.0,22,,,,NORM,0,611
10,Suez,2019-02-22,150000,A,NORM,Normal,0,2026-01-24,World Elite Card,52754.6,97088.44,F,1987-05-07,Primary,100611,,0.0,84,,,,NORM,0,612
